Ingredient id,Ingredient name,Ingredient alias
HBIN033149,licorice-saponin H2_...,NA
HBIN033150,licoricesaponin j2,NA
HBIN033151,licorice-saponin J2,NA
HBIN033152,licorice-saponin J2_...,NA
HBIN033153,licoricesaponin k2,NA
HBIN033154,licorice-saponin K2,NA
HBIN033155,licorice-saponin K2_...,NA
HBIN033156,Licoricidin,AIDS096021; AIDS-096...
HBIN033157,Licoricone,LMPK12050069; 7-hydr...
HBIN033158,Licoriisoflavan A,"4-[(3R)-5,7-dimethox..."
HBIN033159,licorisoflavan a,CHEMBL598721
HBIN033160,licuraside,NA
HBIN033374,liquiriligenin,NA
HBIN033376,liquiritigenin,(2R)-7-hydroxy-2-(4-...
HBIN033377,liquiritigenin4'-o-β...,NA
HBIN033378,"liquiritigenin-7,4'-...","liquiritigenin 7,4'-..."
HBIN033379,liquiritigenin-7-o-β...,liquiritigenin-7-o-b...
HBIN033383,liquiritin,(2S)-7-hydroxy-2-[4-...
HBIN033384,Liquiritin apioside,liquiritin apioside
HBIN033386,liquoric acid,liquoricacid
HBIN033768,Lupiwighteone,"lupiwighteone; 5,7-d..."
HBIN034281,Mairin,CCRIS 6748; 3-Hydrox...
HBIN034623,Medicarpin,(-)-Demethylhomopter...
HBIN034629,(-)-Medicocarpin,"(2S,3R,4S,5S,6R)-2-[..."
HBIN034746,()-Menthol,"(1S,2R,5S)-()-Mentho..."
HBIN034892,methyl 18α-hydroxygl...,methyl 18alpha-hydro...
HBIN034924,methyl-24-hydroxy-11...,AC1NSYFJ; methyl (2S...
HBIN034925,methyl-24-hydroxygly...,"methyl (2S,4aS,6bR,9..."
HBIN034960,"methyl 2-hydroxy-3,4...",ODKFBQCYKKPNLJ-UHFFF...
HBIN034997,methyl 3-O-β-D-gluco...,methyl 3-o-beta-d-gl...
HBIN035161,Methylcyclopentane,96-37-7; CCRIS 6058;...
HBIN035245,methylglycyrrhetate,NA
HBIN035246,methylglyoxal,"Propanal, 2-oxo-; FT..."
HBIN035257,Methylheptane,"Heptane, 2-methyl-; ..."
HBIN035296,methyl linoleate,DVWSXZIHSUZZKJ-JSIPC...
HBIN035318,methyl-n-butyl-urals...,NA
HBIN035573,Mipax,"benzene-1,2-dicarbox..."
HBIN035670,monoammonium glycyrr...,AC-13552; BC206410; ...
HBIN035791,morusin,62596-29-6; HY-N0622...
HBIN036050,m-xylene,"m-Xylene, anhydrous,..."
HBIN036347,narcissin,LMPK12110586; Narcis...
HBIN036349,Narcissoside,Isorhamnetin 3-rutin...
HBIN036366,naringenin,"(2S)-5,7-dihydroxy-2..."
HBIN036380,naringin,(2S)-5-hydroxy-2-(4-...
HBIN036383,narwedine,NA
HBIN036639,neohancoside a,"[(R)-1,5-Dimethyl-1-..."
HBIN036658,neoisoliquiritin,LMPK12120022
HBIN036661,neoisopulegol,NA
HBIN036683,neoliquiritin,LMPK12140022; Neoliq...
HBIN036689,neomatatabiol,NA
HBIN036760,Neouralenol,"2-[3,4-dihydroxy-2-(..."
HBIN036764,neowilforine,NA
HBIN036903,nicotiflorin,"LMPK12111734; 5,7-di..."
HBIN037389,Nortangeretin,"SMR000528344; 5,6,7,..."
HBIN037559,n-tricosane,n-Tricosane; NSC7848...
HBIN037715,OCT,HSDB 108; Oktan; CH3...
HBIN037777,Octadiene,Octadiene [UN2309] ...
HBIN037827,odoratin,ZINC14759160; NCGC00...
HBIN037940,oleanolic acid,Olean-12-en-28-oic a...
HBIN038168,ononin,4H-1-Benzopyran-4-on...
HBIN038169,ononitol,ZINC100075817; AKOS0...
HBIN038485,o-xylene,M-xylene; ortho-xyle...
HBIN039146,Pentadecanol,CS-W004295; EINECS 2...
HBIN039185,PENTYLFURAN,2-Amylfuran; 2-Penty...
HBIN039409,Phaseol,NA
HBIN039411,Phaseolinisoflavan,40323-57-7; 6-[(3R)-...
HBIN039416,phaseollinisoflavan,CHEMBL465812; UNII-3...
HBIN039420,phebalosin,7-methoxy-8-(3-prop-...
HBIN039998,Pinocembrin,Spectrum5_000349; KB...
HBIN040908,protocatechuic acid,"3,4-Dihydroxybenzoic..."
HBIN040966,prunetin,KBio2_006643; CHEBI:...
HBIN041334,p-xylene,28306-EP2289896A1; p...
HBIN041495,quercetin,"2-(3,4-dihydroxyphen..."
HBIN041709,Quercetin der.,"Flavone, 4',5,7-trih..."
HBIN042670,rutin,"2-(3,4-dihydroxyphen..."
HBIN042674,Ruvoside,"3-[(5R,10R,14S)-3-[(..."
HBIN043316,schaftoside,6-C-beta-glucopyrano...
HBIN043445,Scopoletol,7-hydroxy-6-methoxy-...
HBIN043672,Semilicoisoflavone B,"5,7,8'-Trihydroxy-2'..."
HBIN043855,Sextone B,NSC 9391; 66294_FLUK...
HBIN043917,shinpterocarpin,NA
HBIN044015,sigmoidin b,5'-Prenyleriodictyol...
HBIN044016,Sigmoidin-B,"(2S)-2-[3,4-dihydrox..."
HBIN044062,sinapic acid,A829376; (E)-3-(4-hy...
HBIN044158,sitosterol,stigmasta-5-en-3-ol;...
HBIN044462,soy lecithin,NA
HBIN046074,tetrahydroharmine,(R)-Tetrahydroharmin...
HBIN046084,tetrahydropalmatine,"2,3,9,10-Tetramethox..."
HBIN047492,umbelliferone,7-Hydroxy Coumarin-d...
HBIN047563,Uralene,"5,6,3',4'-Tetrahydro..."
HBIN047564,uralenin,AC1NSSOL; DTXSID7016...
HBIN047565,uralenneoside,AC1L3197; Uralenneos...
HBIN047566,Uralenol,CHEMBL113833; SCHEMB...
HBIN047567,Uralenol-3-methyleth...,"3',4',5,7-Tetrahydro..."
HBIN047569,uralsaponin a,NA
HBIN047570,uralsaponin B,uralsaponin b
HBIN047571,uralstilbene,NA
HBIN047573,urea,1-Benzhydryl-3-[4-(m...
HBIN047613,ursolic acid,ursolicacid; U6753_S...
HBIN047875,Vestitol,"7,2'-dihydroxy-4'-me..."
HBIN047905,Vicenin-2,"5,7,4'-Trihydroxyfla..."
HBIN047908,vicianin,"Benzeneacetonitrile,..."
HBIN047980,violanthin,NA
HBIN048018,viscotoxin a3,NA
HBIN048051,vitamin e,vitamin-e; LS-187838...
HBIN048102,vitexin,49513_FLUKA; vitexin...
HBIN048330,WLN: 4OVR,benzoic acid butyl e...
HBIN048366,WLN: VH6,Heptaldehyde; AI3-02...
HBIN048417,Xambioona,NA
HBIN048633,Yinyanghuo D,119240-82-3; 3'-Pren...
HBIN048716,"(Z)-1-(2,4-dihydroxy...","(Z)-1-(2,4-dihydroxy..."
HBIN002332,1-A-terpineol,NA
HBIN003305,"(1S,5S)-1-isopropyl-...","(1S,5S)-1-isopropyl-..."
HBIN003366,1-Undecyne,102681-76-5; NSC 876...
HBIN003647,22410-74-8,"2,6-Octadien-1-ol, 2..."
HBIN003688,2-(2-butynyl)-cycloh...,NA
HBIN004578,"2,5,5-trimethylhepta...","2,5,5-Trimethyl-1,6-..."
HBIN004833,"2,6,11-trimethyldode...","2,6,11-trimethyl dod..."
HBIN005451,()-2-Carene,Bicyclo(4.1.0)hept-2...
HBIN006593,(2S)-2-ethoxypentane,NA
HBIN006782,"(2S)-7-[(2S,3R,4S,5S...","(2S)-7-[(2S,3R,4S,5S..."
HBIN008383,3-carene,(1S)-(+)-3-Carene; S...
HBIN008418,3-decyn-2-ol,3-decyn- 2-ol
HBIN009500,"[(3R)-3,7-dimethyloc...",butanoic acid [(3R)-...
HBIN010168,4-ACETYLBENZOIC ACID,177458_ALDRICH; Benz...
HBIN011258,"5,7-dihydroxy-2-(3-h...","(2R)-5,7-dihydroxy-2..."
HBIN011726,5-isopropyl-2-methyl...,(5R)-4-methyl-1-prop...
HBIN011852,5-o-desmethyl citrom...,NA
HBIN012375,6-Hepten-1-ol,hept-6-en-1-ol
HBIN013285,"7-hydroxyl-3,5,6,3′,...",NA
HBIN013286,"7-hydroxyl-3,5,6,8,3...",NA
HBIN015368,alpha-amyrin,α-Amyrin; C08615; Ur...
HBIN015626,alpha-Ocimene,"502-99-8; 1,3,7-Octa..."
HBIN015651,(-)-alpha-Pinene,CHEBI:28660; ALPHA-P...
HBIN015652,alpha-pinene,"alpha- Pinene; (1R,5..."
HBIN015657,α- pine oil,NA
HBIN015673,alpha-Sinensal,"2,6,9,11-Dodecatetra..."
HBIN015704,alpha-terpineol,"(S)-alpha,alpha,4-tr..."
HBIN016265,Antak,Caswell No. 275A; De...
HBIN016381,Antioxidant No. 33,"Phenol, 2,4-di(1,1-d..."
HBIN016500,aplotaxene,EINECS 233-984-7; Ap...
HBIN017274,A-terpinolene,NA
HBIN017337,atsudaidai,NA
HBIN017844,benzyl alcohol,NA
HBIN017966,β-amyrin,SCHEMBL14226156; bet...
HBIN018024,beta-citraurin,β-citraurin
HBIN018197,beta-myrcene,7-Methyl-3-methylene...
HBIN018242,beta-pinene,55963-81-0; Piccolyt...
HBIN018278,beta-sitosterol,24.alpha.-Ethylchole...
HBIN018338,β-terpineol,beta-terpineol; β- t...
HBIN018782,B- pinene,NA
HBIN019351,calcium,NA
HBIN019681,capraldehyde,1-Decanal; FEMA No. ...
HBIN019762,carotene,all-trans-beta-Carot...
HBIN019817,caryophyllene,Caryophyllene; NSC11...
HBIN020748,"cis-2,6-Dimethyl-2,6...","2492-22-0; (6Z)-2,6-..."
HBIN020827,cis-beta-Ocimene,EINECS 222-081-3; (3...
HBIN020856,cis-geraniol,"3,7-DIMETHYL-2,6-OCT..."
HBIN020976,citral,geranialdehyde; Citr...
HBIN020991,Citromitin,citromitin
HBIN020993,citronellal,LMPR0102010007; 6-Oc...
HBIN021796,cryptoxanthin,Kryptoxanthin; Xanth...
HBIN021810,C-terpinene,NA
HBIN021921,()-Cuparene,"1-methyl-4-[(1R)-1,2..."
HBIN022899,Decanal,1-Decanal; FEMA No. ...
HBIN022944,Decyl aldehyde,NA
HBIN023190,delta-amorphene,"(1S,8aR)-4,7-dimethy..."
HBIN023404,DEP,NSC8905; o-Bis(ethox...
HBIN023623,DIBP,ST5405544; diisobuty...
HBIN024054,Dimethyl anthranilat...,2-Methylaminomethyl ...
HBIN024363,dodec-2-enal,(E)-dodec-2-enal; 3-...
HBIN024367,dodecanal,AS-17277; C-12 lauri...
HBIN024973,elemene,"Cyclohexane, 1-ethen..."
HBIN025000,(E)-Linalol pyranoxi...,linalool oxide C (tr...
HBIN026061,Eufin,517135_ALDRICH; HSDB...
HBIN026378,farnesane,"2,6,10-trimethyl-dod..."
HBIN026527,flavanone,NA
HBIN026559,flavonoids,NA
HBIN026565,Flavonol,4H-1-Benzopyran-4-on...
HBIN027161,gamma-terpinene,1-methyl-4-(propan-2...
HBIN027565,Germacrene A,"(1Z,5Z,8S)-8-isoprop..."
HBIN029037,Henicosane,EINECS 211-118-9; he...
HBIN029058,Hepta-3,"2-(3,4-dimethoxyphen..."
HBIN029107,heptemthoxyflavone,NA
HBIN029196,hesperidin,Hesperetin 7-O-rutin...
HBIN029198,hesperidin chalcone,NA
HBIN029199,hesperidin methyl ch...,ZINC6920436; Chalcon...
HBIN029444,HMF,5-(Hydroxymethyl)-2-...
HBIN030188,inositol,mesoinositol; Myo-in...
HBIN030348,iron,NA
HBIN031051,Isoprenol,Isopropenylethyl alc...
HBIN031339,Isovanillic acid,BRN 2208365; Benzoic...
HBIN032571,l-alpha-alanine,3ip5; D09ADQ; [14C]-...
HBIN032583,(L)-alpha-Terpineol,(S)-(-)-alpha-terpin...
HBIN032703,l-aspargine,L-Asn; L-asparatamin...
HBIN032705,l-aspartic acid,KB-259355; LT0332831...
HBIN032754,lauric acid,NCGC00090919-01; CHE...
HBIN032843,()-Ledene,"(1S,2R,3R,11R)-3,3,7..."
HBIN033245,limonene,(4S)-1-methyl-4-(pro...
HBIN033253,limonin,Evodia fruit (JP15);...
HBIN033265,linalool,CJ-23937; Spectrum5_...
HBIN033404,lithium,NA
HBIN033427,l-leucine,(2S)-2-ammonio-4-met...
HBIN033622,l-tyrosine,CTK8H2070; TYROSIN H...
HBIN033891,l-valine,L-valine zwitterion;...
HBIN034204,magnesium,NA
HBIN034390,manganese,NA
HBIN035440,methyl thymyl ether,Methyl thymylether
HBIN035641,molybdenum,NA
HBIN036366,naringenin,"(2S)-5,7-dihydroxy-2..."
HBIN036380,naringin,(2S)-5-hydroxy-2-(4-...
HBIN036381,Narirutin,C09793; (2S)-5-hydro...
HBIN036387,natsudaidai,NA
HBIN036642,neohesperidin,13241-33-3; (2S)-7-[...
HBIN036780,Neral,"3,7-DIMETHYL-2,6-OCT..."
HBIN036795,nerol,"3,7-DIMETHYL-2,6-OCT..."
HBIN036819,neryl acetate,"3, 6-octadienyl acet..."
HBIN037096,n-methylisopelletier...,NA
HBIN037127,n-methyltyramine,Methyl-4-tyramine; 3...
HBIN037171,nobiletin,Spectrum4_001020; 38...
HBIN037172,NO-biletin,NA
HBIN037208,nomilin,CHEMBL500167; nomili...
HBIN037642,obacunone,C08775; AI3-37934; N...
HBIN037700,ocimene,EINECS 249-805-0; AC...
HBIN037796,octanol,ACMC-20apgg; AI3-372...
HBIN038398,o-Thymol,5-isopropyl-2-methyl...
HBIN038534,OYA,n-Octylal; BRN 17440...
HBIN038680,palmitic acid,HSDB 5001; FEMA No. ...
HBIN038995,p-coumaric acid,CHEBI:32373; Para-Co...
HBIN039004,p-Cymen-8-ol,AI3-00732; p-cymen-8...
HBIN039006,p-cymene,LMPR0102090014; p-me...
HBIN039032,pectolinarin,NCGC00179136-01; SPB...
HBIN039229,perillaldehyde,1-Cyclohexene-1-carb...
HBIN040347,p-Ocimene,"3,7-Dimethylocta-1,3..."
HBIN040613,potassium,NA
HBIN040748,Proantho Cyanidins,proanthocyanidins
HBIN040896,protein,NA
HBIN042339,(R)-linalool,Spectrum5_000393; KB...
HBIN042501,(R)-p-Menth-1-en-4-o...,20126-76-5; (&#8722;...
HBIN043176,sarmentosin,4CN-1777; 2-Buteneni...
HBIN043177,sarmentosine,4CN-1777; (Z)-2-meth...
HBIN043612,sedoheptulose,Sedoheptulose anhydr...
HBIN044158,sitosterol,stigmasta-5-en-3-ol;...
HBIN044244,sodium,NA
HBIN044730,stearic acid,4-02-00-01206 (Beils...
HBIN044918,stigmasterol,"(3beta,22E)-Stigmast..."
HBIN044983,strontium,NA
HBIN045246,synepherine,NA
HBIN045247,synephrine,M-2845
HBIN045469,tangeretin,CHEBI:9400; AI3-2386...
HBIN045470,tangerine,NA
HBIN045972,()-Terpinen-4-ol,(S)-1-Isopropyl-4-me...
HBIN045980,terpinolene,DSSTox_CID_7222; .al...
HBIN046387,thymol,AIDS017743; Thymol (...
HBIN047528,undecanal,Undecylic aldehyde; ...
HBIN047542,Undecyl acetate,undecyl ethanoate; 1...
HBIN047744,vanillin,Methylprotocatechuic...
HBIN048039,vitamin b1,2-[3-[(6-amino-2-met...
HBIN048047,vitamin c,D01CWN; Cell C; Rono...
HBIN048918,zinc,NA
HBIN049168,γ-terpinene,γ- terpinene
HBIN000075,10-(beta-hydroxybuty...,10-(β-hydroxybutyryl...
HBIN000398,"1,1-Diethoxybutane",3658-95-5; Butyralde...
HBIN000561,"1,2,3,4,4a,7-Hexahyd...",NA
HBIN001117,"1,3,8-p-Menthatriene","1,3,8- p- menthatrie..."
HBIN001240,1(3H)-Isobenzofurano...,"4567-33-3; (3S,3aR)-..."
HBIN001263,13-Methyl pentadecan...,20121-96-4; Anteisoh...
HBIN001529,14-methylhexadecanoi...,14-methyl hexadecano...
HBIN001587,"1,5,5-trimethyl-6-me...","1,5,5-trimethyl-6-me..."
HBIN002102,"1,8 cineole","Eucalyptol, tested a..."
HBIN002259,1-Acetyl-beta-carbol...,1-(9H-beta-carbolin-...
HBIN002394,1-beta-ethylacrylate...,NA
HBIN002561,1H-Cycloprop(e)azule...,6750-60-3
HBIN002696,1-methoxy-2-methylan...,SCHEMBL3419749; AKOS...
HBIN002880,"1-Octanol,2,7-dimeth...",NA
HBIN002975,1-phenyl-1-pentanone,EINECS 213-767-3; 4-...
HBIN003137,"(1R,4S,5R)-4-isoprop...","(1R,4S,5R)-4-isoprop..."
HBIN003153,"(1R,5R,7S)-4,7-dimet...",NA
HBIN003274,"(1S,4E,8E,10R)-4,8,1...",NA
HBIN003281,"(1S,4R,5R)-1-isoprop...","(1S,4R,5R)-1-isoprop..."
HBIN003305,"(1S,5S)-1-isopropyl-...","(1S,5S)-1-isopropyl-..."
HBIN003307,"(1S,5S)-7,7-dimethyl...","(1S,5S)-7,7-dimethyl..."
HBIN003335,1-terpineol,NA
HBIN003405,20-Hexadecanoylingen...,20-hexadecanoylingen...
HBIN003596,2-(1-oxopentyl)-benz...,NA
HBIN003599,"2-[(1R,3S,4S)-3-isop...",EINECS 211-360-5; 2-...
HBIN003646,"2,2,3-Trimethylcyclo...",NA
HBIN003773,"2-[(2S,5S,6S)-6,10-d...","2-[(2S,5S,6S)-6,10-d..."
HBIN003999,"2,3-dihydro-5,7-dihy...","AC1NSUJH; 2,3-Dihydr..."
HBIN004389,24-ethylidene lophen...,NA
HBIN005088,"2,9-Dimethyldecane","Decane, 2,9-dimethyl..."
HBIN005325,(2-amylphenyl)methan...,(2-pentylphenyl)meth...
HBIN005432,2-(butyn-2-ylidene)-...,NA
HBIN005758,2-hydroxy-4-methyl a...,2-hydroxy-4-methyl-a...
HBIN005883,2-methoxy-4-(3-metho...,AKOS022644671; C9M; ...
HBIN005949,2-Methyl-1-phenylpro...,2-methylprop-1-enylb...
HBIN005983,2-methyl-5-(1-methyl...,NA
HBIN006026,2-Methylbenzoxazol,AIDS-019654; Usaf ek...
HBIN006304,2-pentylfuran,ANW-28727; 2-Pentylf...
HBIN006344,2-Propionylfuran,EINECS 221-693-8; 1-...
HBIN006504,"(2R,4aR)-2-isopropen...","(2R,4aR)-4a,8-dimeth..."
HBIN007391,"3,4-dihydroxybenzoic...","3,4-dihydroxy benzoi..."
HBIN007472,"3,4-epoxy-2,2,7,7-te...",NA
HBIN008359,3-butylidene-7-hydro...,NA
HBIN008360,3-Butylidene-7-hydro...,3-butylidene-7-hydro...
HBIN008361,3-butylidene-phalide,NA
HBIN008362,3-butylidene phthali...,NSC 325307; 3-Butyli...
HBIN008363,3-butylphthalide,3-butyl-phthalide
HBIN008383,3-carene,(1S)-(+)-3-Carene; S...
HBIN008401,3-cyclohexen-1-ol,NA
HBIN008911,3-methyl butanal,"1-Butanal, 3-methyl-..."
HBIN008977,3-n-butyl-3-hydroxy-...,"3-butyl-3,6,7-trihyd..."
HBIN009612,"3(S)-3-Butyl-4,5-dih...","3(s)-3-butyl-4,5-dih..."
HBIN009766,"(3Z,6S,7R)-3-butylid...","(3Z,6S,7R)-6-butanoy..."
HBIN009767,"(3Z,6S,7S)-3-butylid...","(3Z,6S,7S)-3-butylid..."
HBIN010093,"4,7-Dihydroxy-3-buty...","3-butyl-4,7-dihydrox..."
HBIN010150,49070_FLUKA,(&#8722;)-Globulol
HBIN010248,"(4aS,7S,8aR)-7-isopr...","(4aS,7S,8aR)-7-isopr..."
HBIN010468,4-hydroxy-3-butylpht...,NA
HBIN010469,4-hydroxy-3-butyphth...,NA
HBIN010583,4-iodoindoline,"4-iodo-2,3-dihydro-1..."
HBIN010762,4-Octanone,n-C4H9COCH2CH2CH3; I...
HBIN010894,(4S)-4-isopropylcycl...,(4S)-4-propan-2-ylcy...
HBIN010903,"(4S,6S)-cis-Carveol","(1S,5S)-2-methyl-5-p..."
HBIN010942,506-43-4,"(9Z,12Z)-Octadeca-9,..."
HBIN011133,"5,6-dihydroergostero...",NSC231808; QOXPZVASX...
HBIN011333,58870_FLUKA,(&#8722;)-Isoledene
HBIN011702,5-hydroxymethyl-6-en...,NA
HBIN011726,5-isopropyl-2-methyl...,(5R)-4-methyl-1-prop...
HBIN011889,5-Propyl-2-thiouraci...,P0643_SIGMA; 5-propy...
HBIN011933,"(5S,6R)-5,6-dimethyl...","(5S,6R)-5,6-dimethyl..."
HBIN012667,6-O-E-Feruloylajugol,"[(1S,4aR,7S,7aS)-7-h..."
HBIN012771,(6R)-6-butylcyclohep...,NA
HBIN013228,7-hydroxy-3-butylide...,NA
HBIN013422,7-oxabicyclo-2.2.1-h...,"1,4-cineole; 1,4-Cin..."
HBIN014684,adenine,"1,6-Dihydro-6-iminop..."
HBIN014727,ADO,nchembio.2007.56-com...
HBIN015219,Allocymene,EINECS 221-153-1; 4-...
HBIN015469,alpha-Cubebene,α-cubebene; α- cubeb...
HBIN015476,alpha-curcumene,"AC1MJ1DI; Benzene, 1..."
HBIN015515,alpha-Farnesene,alpha-farnesene; CHE...
HBIN015525,(+)-ALPHA-FUNEBRENE,NA
HBIN015547,alpha-humulene,"(1E,4E,8E)-2,6,6,9-t..."
HBIN015645,alpha-phellandrene,"1,3-Cyclohexadiene, ..."
HBIN015651,(-)-alpha-Pinene,CHEBI:28660; ALPHA-P...
HBIN015652,alpha-pinene,"alpha- Pinene; (1R,5..."
HBIN015672,alpha-Selinene,α- Selinene; alpha-s...
HBIN015700,alpha-terpinene,DSSTox_CID_21237; al...
HBIN015704,alpha-terpineol,"(S)-alpha,alpha,4-tr..."
HBIN015710,alpha-terpinolene,DSSTox_CID_7222; .al...
HBIN015857,aminobutyl canavalmi...,NA
HBIN015941,Amylbenzene,"Pentane, 1-phenyl-; ..."
HBIN016401,APH,1-Phenyl-2-acetylhyd...
HBIN016887,()-Aromadendrene,"(1R,2S,8R,11R)-7-Met..."
HBIN016891,Aromadendrene oxide ...,11070_FLUKA
HBIN016955,Artemisia triene,artemisia triene; (3...
HBIN017348,augustic acid,augustic-acid
HBIN017664,BdPh,3-Butylidenephthalid...
HBIN017978,beta-asarone,Asarone; MFCD0000928...
HBIN018094,beta-elemene,MolPort-020-005-674;...
HBIN018110,β-eudesmol,2-Naphthaleneethanol...
HBIN018152,beta-hydroxy-alpha-m...,NA
HBIN018232,(+)-beta-Phellandren...,(6S)-3-methylidene-6...
HBIN018242,beta-pinene,55963-81-0; Piccolyt...
HBIN018263,β-selinene,"ZINC8234293; (4aR,7R..."
HBIN018266,β-sesquiphellandrene,beta-sesqui-phelland...
HBIN018278,beta-sitosterol,24.alpha.-Ethylchole...
HBIN018360,betea-CUBEBENE,NA
HBIN018727,borneol,(-)-Borneol; B0525; ...
HBIN019064,butanal,NSC-165499; ZINC1699...
HBIN019133,butylidenecyclohexan...,"Cyclohexane, butylid..."
HBIN019134,butylidenephthalide,N2583; FCH3751548; 3...
HBIN019146,butylphthalide,SCHEMBL3756573; LS-1...
HBIN019298,caffeic acid,Caffeate; Lopac-C-06...
HBIN019301,caffeic acid dimethy...,UNII-1EUC2RA0WK; caf...
HBIN019487,camphene,CHEMBL506889; CJ-046...
HBIN019502,camphor,camphor
HBIN019528,canaline,AX8039064; BG0090085...
HBIN019530,canavalia gibberelli...,NA
HBIN019531,canavalia gibberelli...,NA
HBIN019533,canavanine,NA
HBIN019683,caproaldehyde,NA
HBIN019765,carotol,AC1O5EB8; cis-Dauc-8...
HBIN019825,caryophyllene oxide,(-)-Caryophyllene ox...
HBIN020008,Cedrene,CEDRENE; cedrene
HBIN020162,Cerulignol,"Guaiacol, 4-propyl-;..."
HBIN020253,CHEBI:7,"(1S,6R)-3,7,7-trimet..."
HBIN020406,choline,Choline chloride; ch...
HBIN020427,Chrysanthemaxanthin,".beta.,.epsilon.-Car..."
HBIN020474,chrysopanol,NA
HBIN020479,chrysophanol,"1,8-dihydroxy-3-meth..."
HBIN020483,Chrysophanol-8-O-bet...,"[(2R,3S,4S,5R,6S)-3,..."
HBIN020509,Chuanxiongol,(1Z)-1-butylidene-8-...
HBIN020510,chuanxiongterpene,NA
HBIN020511,chuanxiongzine,CS-W023183; ZINC4042...
HBIN020523,cibarian,NSC-279516; Cibarin;...
HBIN020796,"cis-9,cis-12-linolei...","cis-9,cis-12-linolei..."
HBIN020823,-cis-.beta.-Elemene ...,"(1S,2R,4R)-2,4-diiso..."
HBIN020876,cis-ligustilide,"(3E)-3-butylidene-4,..."
HBIN020915,cis-Piperitol,cis-6-(Isopropyl)-3-...
HBIN020996,citronellol,"CHEBI:10360; 3,7 Dim..."
HBIN020998,citronellyl acetate,"AJ-33256; (-)-3,7-Di..."
HBIN021167,Cnidilide,"3-Butyl-3a,4,5,7a-te..."
HBIN021182,cnidium lactone,Cnidium lactone; 3-b...
HBIN021188,cocaine,(-)Cocaine; 2alpha-C...
HBIN021328,concanavalin a,NA
HBIN021367,Coniferylfcrulate,NA
HBIN021801,Crysophanol,"NSC646567; 9,10-Anth..."
HBIN022202,CYCLODODECENE,CYCLODODECENE (TRANS...
HBIN022226,"cyclohexane,1,1,2,3-...",NA
HBIN022407,Cymol,UN2046; p-methyl cum...
HBIN022819,d-camphene,"(1R)-2,2-Dimethyl-3-..."
HBIN022890,"Decahydro-1,6-bis(me...",NA
HBIN023631,dibutyl phthalate,"1,2-Benzenedi(carbox..."
HBIN024032,dillapiol,"1,3-Benzodioxole, 4,..."
HBIN024064,Dimethyl D-malate,dimethyl (2R)-2-hydr...
HBIN024297,dl-3n-butylphthalide,(3R)-3-butyl-3H-isob...
HBIN024860,"(E,E)-1,3,5-Undecatr...","(E,Z)-Undeca-1,3,5-t..."
HBIN024930,EIC,L1376_SIGMA; FEMA No...
HBIN025069,enanthaldehyde,AI3-02066; ZINC15771...
HBIN025449,epoxydihydrolinalool,2-(5-ethyl-5-methylo...
HBIN025923,ethyl heptadecanoate,ethylheptadecanoate
HBIN025925,ethyl hexadecanoate,AN-22050; AX8129465;...
HBIN025935,ethylisoheptadecanoa...,NA
HBIN025936,ethylisooctadecanoat...,UNII-31LS8R672V; AC1...
HBIN025938,ethylisopropyl sulfi...,NA
HBIN025942,ethyl linoleate,"Ethyl octadec-9,12-d..."
HBIN025959,ethyloctadecanoate,NA
HBIN025965,Ethylpalmitate,NSC8918; AI3-06331; ...
HBIN025968,Ethyl-p-digallate,ethyl-p-digallate; e...
HBIN025969,ethyl pentadecanoate,SCHEMBL1115799; M-42...
HBIN026062,EUG,4-Hydroxy-3-methoxyv...
HBIN026279,Exceparl M-OL,"Oleic acid, methyl e..."
HBIN026332,FA,F8798_SIAL; IDI1_000...
HBIN026428,fenchone,CHEMBL2269327; (1R)-...
HBIN026465,ferulic acid,(E)-3-(4-hydroxy-3-m...
HBIN026470,ferulie acid,NA
HBIN026628,folicacid,folic acid
HBIN026629,Folinic acid,4-{[(2-amino-5-formy...
HBIN026881,Furol,2-Furfuraldehyde; NC...
HBIN027109,.gamma.-Bisabolene,"(4E)-4-(1,5-dimethyl..."
HBIN027159,gamma-sitosterol,"(3S,8R,9R,10S,13R,14..."
HBIN027161,gamma-terpinene,1-methyl-4-(propan-2...
HBIN027425,gem-Dimethylcyclopen...,"1,1-Dimethylcyclopen..."
HBIN027563,germacrene,germacrene d; Germac...
HBIN027568,Germacrene D,"C16142; (1E,6E,8S)-8..."
HBIN029085,heptadecanol,"FT-0686403; 3,9-Diet..."
HBIN029092,Heptan,Eptani [Italian]; CH...
HBIN029268,hexadecanoic acid,hexadecanoicacid; AC...
HBIN029281,hexadecanol,SCHEMBL378816; DTXSI...
HBIN029306,Hexahydro-farnesyl a...,hexahydro-farnesylac...
HBIN029313,hexanal,26522-EP2287162A1; 2...
HBIN029335,Hexaphenone,1-phenylhexan-1-one;...
HBIN029604,humulene,"(1Z,4E,8E)-2,6,6,9-t..."
HBIN030413,Isoamylbenzene,NSC62142; 1-Phenyl-3...
HBIN030534,Isobutyrophenone,AI3-11204; 1-Propano...
HBIN030800,ISOHEPTANE,NSC 24840; D 726; EI...
HBIN030866,isoleucyl-viline anh...,NA
HBIN032573,l-alpha-amino-delta-...,NA
HBIN032576,l-α-amino-δ-hydroxyv...,NA
HBIN032583,(L)-alpha-Terpineol,(S)-(-)-alpha-terpin...
